https://law.justia.com/codes/texas/2025/government-code/title-3/subtitle-a/chapter-305/subchapter-b/section-305-021/	Section 305.021. False Communications
https://law.justia.com/codes/texas/2025/government-code/title-3/subtitle-a/chapter-305/subchapter-b/section-305-022/	Section 305.022. Contingent Fees
https://law.justia.com/codes/texas/2025/government-code/title-3/subtitle-a/chapter-305/subchapter-b/section-305-023/	Section 305.023. Admission to Floors
https://law.justia.com/codes/texas/2025/government-code/title-3/subtitle-a/chapter-305/subchapter-b/section-305-024/	Section 305.024. Restrictions on Expenditures
https://law.justia.com/codes/texas/2025/government-code/title-3/subtitle-a/chapter-305/subchapter-b/section-305-025/	Section 305.025. Exceptions
https://law.justia.com/codes/texas/2025/government-code/title-3/subtitle-a/chapter-305/subchapter-b/section-305-026/	Section 305.026. Prohibition on Use of Certain Public Funds
https://law.justia.com/codes/texas/2025/government-code/title-3/subtitle-a/chapter-305/subchapter-b/section-305-027/	Section 305.027. Required Disclosure on Legislative Advertising
https://law.justia.com/codes/texas/2025/government-code/title-3/subtitle-a/chapter-305/subchapter-b/section-305-028/	Section 305.028. Prohibited Conflicts of Interest
https://law.justia.com/codes/texas/2025/government-code/title-3/subtitle-a/chapter-305/subchapter-b/section-305-029/	Section 305.029. Expenditures From Political Contributions Restricted
https://law.justia.com/codes/texas/2025/government-code/title-3/subtitle-a/chapter-305/subchapter-b/section-305-030/	Section 305.030. Compensation From Foreign Adversary and Related Persons Prohibited; Civil Enforcement
